Timestamp,FSR 1,FSR 2,FSR 3,FSR 4,FSR 5,FSR 6,FSR 7,FSR 8,FSR 9,FSR 10,FSR 11,FSR 12
1743705468411032,7,3,2,3,0,2,3,0,6,1,2,3
1743705468421889,7,5,1,0,0,1,0,9,3,3,0,4
1743705468433894,4,4,1,3,4,2,0,0,3,3,0,5
1743705468446232,3,0,2,1,2,0,3,1,3,0,3,0
1743705468458192,4,1,0,3,4,5,1,0,5,4,4,2
1743705468471640,9,2,0,3,3,2,2,4,3,0,3,2
1743705468485658,9,2,0,0,0,5,2,1,3,3,0,2
1743705468497633,10,2,17,0,1,5,4,9,2,1,2,3
1743705468508929,10,6,0,0,0,2,3,0,4,3,2,3
1743705468522918,11,3,3,3,0,3,3,0,0,4,2,0
1743705468535429,14,3,0,3,5,12,4,4,0,3,3,4
1743705468548262,14,5,4,4,1,4,2,2,3,3,2,0
1743705468560254,18,0,4,4,1,4,2,1,3,0,4,2
1743705468572399,20,0,3,9,4,3,4,3,5,2,2,0
1743705468584194,26,0,0,4,4,0,2,0,4,2,5,2
1743705468596578,28,1,3,2,0,1,3,0,3,0,7,2
1743705468608369,28,3,1,2,0,4,0,2,0,0,7,3
1743705468620164,35,4,2,3,6,5,2,0,4,3,2,3
1743705468633506,35,4,1,0,3,2,0,3,2,0,4,0
1743705468645245,46,4,3,0,3,3,5,0,2,5,0,4
1743705468657247,61,0,4,3,1,2,0,3,3,5,4,4
1743705468670752,55,0,4,0,4,2,0,2,1,3,0,3
1743705468682767,55,4,3,0,3,4,0,0,0,0,0,2
1743705468694246,68,0,3,2,7,0,2,0,3,1,3,3
1743705468707249,74,1,3,0,2,0,2,5,2,6,0,3
1743705468720580,73,6,1,3,3,3,5,14,0,5,4,0
1743705468733014,79,2,1,3,2,3,2,0,1,3,0,2
1743705468745014,82,3,2,4,3,1,3,5,0,3,0,2
1743705468758481,91,0,2,17,5,2,2,2,0,1,0,4
1743705468771361,92,3,3,2,2,1,13,1,3,1,3,1
1743705468785491,95,5,3,0,0,0,5,2,1,1,3,4
1743705468796912,102,2,3,0,4,3,6,3,0,5,3,1
1743705468808978,105,4,0,3,4,0,1,0,3,4,2,0
1743705468821473,103,4,0,2,0,6,1,3,0,3,3,9
1743705468834849,105,4,1,0,1,2,1,3,1,0,3,0
1743705468846379,111,3,1,1,3,1,3,0,5,2,3,1
1743705468859432,110,3,3,0,4,3,0,2,3,6,2,3
1743705468871427,112,0,0,4,2,0,0,4,3,0,3,2
1743705468883698,118,4,2,0,3,2,0,3,4,3,2,4
1743705468896654,129,4,4,0,3,3,3,2,0,2,1,4
1743705468907629,122,4,2,1,1,2,0,2,2,2,3,2
1743705468919220,126,3,0,4,4,11,3,1,4,4,2,0
1743705468932922,122,4,5,7,2,0,4,0,1,3,3,2
1743705468945701,124,2,0,4,5,0,0,1,0,3,0,2
1743705468958701,131,4,6,2,2,3,0,1,4,3,0,3
1743705468971703,128,4,3,0,0,1,4,3,0,3,3,0
1743705468982695,134,3,3,2,0,0,4,3,0,6,4,1
1743705468994711,132,3,2,1,5,3,6,3,0,4,0,3
1743705469009350,136,8,3,0,4,2,0,1,2,4,3,4
1743705469021345,137,3,2,2,2,4,0,3,1,1,2,2
1743705469034592,141,3,3,0,3,2,4,0,5,4,2,0
1743705469046999,145,0,2,3,4,4,5,2,0,0,3,0
1743705469059739,149,5,3,0,0,1,3,0,3,3,0,4
1743705469073368,150,0,4,2,1,21,7,1,3,5,3,0
1743705469085686,153,4,3,2,3,9,0,1,3,3,3,0
1743705469098072,150,3,3,0,0,1,4,3,2,5,2,1
1743705469110123,156,0,0,2,4,1,3,1,0,4,2,0
1743705469122185,160,0,5,3,3,0,4,4,3,0,3,0
1743705469133874,159,2,0,0,2,0,3,2,0,3,0,0
1743705469146606,159,2,0,4,3,2,0,4,4,0,3,3
1743705469159043,158,3,3,1,4,3,0,3,0,3,3,3
1743705469172111,156,4,4,3,2,3,2,0,3,3,1,3
1743705469183673,161,0,2,4,0,1,1,4,4,0,5,0
1743705469195883,159,4,0,3,1,3,5,3,2,3,1,4
1743705469207553,162,3,0,0,4,5,4,1,4,1,4,3
1743705469219282,161,3,4,3,3,3,0,1,4,2,6,5
1743705469231372,167,3,0,3,3,1,3,4,2,3,0,1
1743705469243736,162,3,4,6,0,5,1,4,1,4,2,0
1743705469255385,167,4,4,1,6,5,0,3,5,3,0,3
1743705469268152,170,3,1,4,0,2,5,3,0,5,3,5
1743705469279559,172,1,0,10,4,2,0,2,0,4,3,1
1743705469292669,170,4,3,3,0,4,4,3,1,4,2,10
1743705469304017,178,3,7,2,2,0,1,12,4,3,0,4
1743705469316519,175,2,2,1,0,3,2,5,2,0,2,0
1743705469328966,177,2,0,0,3,4,2,5,2,1,5,3
1743705469341308,177,3,2,3,0,4,2,0,6,1,2,3
1743705469354211,177,0,4,2,2,2,0,4,1,4,4,4
1743705469365438,183,3,2,4,4,0,3,4,4,3,0,4
1743705469377242,184,0,3,3,13,2,0,1,1,3,0,2
1743705469391844,180,0,1,0,3,3,2,0,3,0,0,0
1743705469404966,183,3,0,1,3,0,0,2,1,3,2,4
1743705469418072,185,2,3,0,4,3,0,3,6,0,4,3
1743705469429107,181,5,3,0,1,1,3,1,2,3,14,0
1743705469441843,182,5,0,4,3,2,3,1,4,3,1,4
1743705469454660,183,4,0,4,0,3,4,2,3,4,2,4
1743705469467883,186,4,2,1,3,3,3,4,1,2,1,0
1743705469479881,187,2,2,4,4,2,3,0,4,8,0,6
1743705469492482,186,4,3,1,4,2,1,1,2,0,4,2
1743705469505064,182,3,2,1,2,0,0,4,1,1,5,6
1743705469517771,184,6,3,3,0,3,1,3,3,1,0,2
1743705469529763,191,2,3,3,1,4,4,1,1,3,7,2
1743705469542654,199,0,13,4,2,0,1,1,0,0,4,0
1743705469556608,189,14,0,3,5,0,0,1,4,0,3,5
1743705469571145,194,0,1,2,3,1,4,3,1,3,2,2
1743705469582703,196,1,3,3,1,2,0,3,0,7,5,2
1743705469595552,193,3,4,18,0,5,3,1,3,1,4,2
1743705469607690,193,1,1,3,3,3,1,0,3,4,0,2
1743705469619842,195,8,2,3,2,0,3,4,0,1,0,2
1743705469632172,196,10,1,1,2,4,0,4,2,0,1,3
1743705469644105,198,4,0,3,0,3,3,0,3,0,2,1
1743705469655928,198,1,13,5,4,1,1,0,4,3,4,3
1743705469667703,201,3,4,4,1,0,1,0,3,1,7,2
1743705469679736,194,2,3,7,0,1,3,1,1,1,3,0
1743705469693071,199,2,4,3,18,4,3,4,2,3,0,3
1743705469706102,199,2,0,2,2,3,0,1,0,1,3,2
1743705469719422,195,0,4,3,3,2,15,2,0,2,0,0
1743705469730989,192,3,0,4,3,0,3,3,1,4,4,5
1743705469743679,194,1,3,0,4,2,4,0,3,13,3,3
1743705469758184,196,1,2,2,1,0,2,0,0,0,4,4
1743705469772157,202,3,1,0,2,0,0,1,3,3,4,0
1743705469783990,196,5,1,3,4,3,3,0,2,2,1,3
1743705469795686,197,3,2,2,0,6,3,1,3,0,1,2
1743705469808882,200,0,0,0,0,0,16,3,2,4,4,2
1743705469822285,196,3,2,3,1,3,4,3,2,0,2,0
1743705469835413,199,1,3,2,4,8,3,3,3,4,1,4
1743705469847666,196,0,2,4,2,1,0,0,0,1,1,3
1743705469860065,196,3,0,1,0,2,1,3,0,3,3,3
1743705469871899,203,0,3,3,4,1,3,1,0,0,2,4
1743705469885075,200,5,2,1,5,3,1,4,3,3,3,15
1743705469897171,205,0,4,0,2,1,4,4,4,3,5,3
1743705469909795,197,2,2,1,1,3,0,0,3,0,4,2
1743705469921487,195,2,0,2,0,3,3,0,2,2,1,3
1743705469933675,191,1,3,0,0,1,1,2,6,2,3,5
1743705469945500,185,4,3,0,5,3,0,2,2,0,5,0
1743705469957493,185,1,4,1,5,13,3,18,0,3,0,3
1743705469969487,177,3,4,2,16,0,0,2,4,0,4,2
1743705469981701,180,1,1,0,3,3,2,0,0,3,1,0
1743705469992604,172,0,3,1,14,1,2,0,4,7,0,2
1743705470006296,167,3,5,2,1,0,3,3,4,4,2,3
1743705470019849,165,2,5,0,0,3,2,1,0,4,3,2
1743705470031538,160,2,0,3,0,4,6,0,3,4,0,3
1743705470043632,155,4,1,4,4,3,0,3,1,2,3,4
1743705470057211,149,4,3,7,4,4,0,3,3,0,4,2
1743705470069795,140,3,0,4,2,3,0,3,0,3,2,2
1743705470083130,137,2,2,4,2,3,3,3,4,3,3,1
1743705470095449,135,3,0,4,0,0,3,3,0,3,4,4
1743705470107637,132,0,1,1,0,0,4,4,3,0,8,3
1743705470119329,144,0,6,3,1,0,5,3,4,2,2,0
1743705470131327,129,3,0,4,2,2,0,2,2,3,0,5
1743705470143743,115,0,0,2,0,14,0,3,11,2,2,4
1743705470156476,115,0,3,4,1,4,0,3,3,0,3,2
1743705470170790,112,3,4,4,4,2,19,0,5,1,0,0
1743705470181904,108,1,4,4,2,2,5,4,3,0,0,3
1743705470193909,102,0,2,0,1,0,0,0,3,0,3,3
1743705470208372,105,2,2,3,3,4,2,1,0,0,0,4
1743705470220223,110,0,4,3,0,3,3,3,4,3,7,3
1743705470231963,100,3,4,4,0,3,3,0,4,3,2,0
1743705470243210,98,4,0,4,3,0,4,0,1,1,3,3
1743705470255734,90,5,1,1,0,4,3,4,2,3,3,0
1743705470267781,85,3,7,4,3,3,0,4,4,3,4,4
1743705470279866,82,1,2,3,1,1,3,3,11,0,2,1
1743705470292125,81,5,0,2,2,5,2,2,3,4,0,4
1743705470303895,74,0,4,6,2,3,0,0,4,0,4,4
1743705470316414,72,2,2,4,2,4,3,0,3,2,3,0
1743705470327960,64,3,3,4,2,1,0,4,4,3,4,3
1743705470340955,64,4,2,0,3,4,0,4,1,4,4,1
1743705470351857,56,1,4,4,0,1,0,5,2,4,4,3
1743705470365104,59,3,3,0,3,2,3,0,2,2,3,3
1743705470377115,56,3,3,2,1,0,0,0,4,4,1,3
1743705470391009,54,0,3,1,2,3,5,3,9,0,1,4
1743705470402509,51,4,3,2,2,7,2,1,0,0,4,5
1743705470415085,47,1,4,0,0,3,4,17,0,0,0,4
1743705470426967,41,0,0,14,4,0,0,2,0,2,2,0
1743705470441538,44,2,3,0,3,4,2,1,2,9,0,4
1743705470453952,39,3,4,3,4,2,0,2,2,4,0,1
1743705470468027,38,3,3,4,3,0,4,0,2,3,3,2
1743705470481091,37,5,3,3,2,3,0,2,2,5,1,3
1743705470492096,41,0,3,2,3,1,16,3,3,0,0,0
1743705470505780,42,4,5,1,2,2,0,4,0,2,0,0
1743705470518727,38,16,0,0,2,0,0,4,4,2,2,0
1743705470530988,39,3,4,3,3,2,1,2,0,4,4,3
1743705470543214,38,0,1,3,0,2,0,3,4,3,2,4
1743705470555865,37,4,2,4,0,0,1,0,1,2,3,0
1743705470568222,38,4,4,5,3,0,2,4,0,4,2,4
1743705470580851,36,4,4,2,3,1,4,4,0,0,0,0
1743705470592380,36,2,1,0,3,3,0,4,2,2,4,1
1743705470604383,31,0,4,4,3,21,0,3,2,4,0,4
1743705470617044,34,0,0,3,3,3,5,2,3,4,2,6
1743705470628993,35,3,3,0,0,4,3,0,0,4,2,1
1743705470640006,33,2,1,4,2,0,3,3,2,2,3,0
1743705470652171,30,0,0,4,4,3,14,3,0,3,3,1
1743705470664533,44,3,3,3,0,0,4,2,3,5,0,4
1743705470676387,30,3,2,14,0,5,2,1,4,3,2,2
1743705470690230,25,0,2,4,4,2,0,0,0,4,3,3
1743705470702958,24,5,2,0,1,5,3,2,1,0,4,2
1743705470715154,30,3,0,2,1,4,2,3,0,2,0,3
1743705470726438,27,3,3,3,2,0,4,18,0,1,4,0
1743705470738083,21,4,4,0,4,2,0,4,1,0,5,1
1743705470750012,22,2,4,3,3,0,1,3,0,2,3,0
1743705470762488,21,4,0,3,2,1,9,7,1,3,2,0
1743705470774171,26,3,2,2,3,0,3,0,2,2,1,5
1743705470785540,27,2,2,7,2,3,2,4,1,3,0,0
1743705470797708,23,0,4,3,1,0,5,2,2,1,2,2
1743705470809546,13,2,2,4,2,0,6,3,3,0,0,0
1743705470821959,24,4,2,1,1,0,2,0,2,0,4,3
1743705470834848,23,2,5,4,20,0,3,2,1,4,0,1
1743705470847424,22,1,0,4,5,3,0,3,2,2,0,4
1743705470859038,23,0,4,1,0,4,3,3,1,2,0,1
1743705470871111,22,3,3,3,1,2,3,0,4,0,2,3
1743705470882976,22,0,4,0,1,2,0,4,2,0,4,0
1743705470894126,20,2,4,3,3,3,0,0,2,3,4,2
1743705470906046,17,4,1,3,4,21,0,3,1,0,1,0
1743705470918703,19,3,2,5,4,4,0,2,0,4,2,0
1743705470930348,21,3,4,2,3,0,3,0,4,1,2,0
1743705470942014,20,0,4,4,0,18,3,0,3,2,0,3
1743705470953938,17,0,4,5,0,3,1,1,3,3,0,2
1743705470966161,16,4,3,3,2,0,2,2,3,0,4,3
1743705470978762,28,4,13,0,0,3,1,5,4,3,0,1
1743705470991653,13,4,0,4,0,2,5,5,2,4,1,0
1743705471002667,14,4,4,1,2,0,6,1,0,4,4,0
1743705471015124,14,0,4,3,3,0,4,2,0,1,3,0
1743705471027136,4,2,0,4,4,2,1,1,2,3,2,4
1743705471037884,9,1,0,4,0,2,5,3,6,4,2,4
1743705471050099,9,2,1,4,0,4,0,3,3,1,7,1
1743705471062904,7,3,0,3,2,0,0,4,3,0,14,3
1743705471073844,6,4,3,3,2,4,3,6,3,2,0,3
1743705471085891,4,4,5,0,1,0,3,1,0,4,0,0
1743705471097692,6,0,5,3,0,1,2,0,5,4,4,2
1743705471110265,3,5,3,0,4,7,0,2,2,0,3,3
1743705471122029,4,4,0,4,4,3,0,4,3,1,5,2
1743705471134249,5,2,2,2,0,1,3,2,0,4,1,2
1743705471145563,8,1,3,3,1,3,1,2,4,0,1,8
1743705471157022,6,3,4,2,2,3,2,4,0,3,0,3
1743705471168847,7,0,4,1,4,5,3,4,0,3,1,3
1743705471181258,8,3,0,0,3,0,3,0,2,2,0,2
1743705471192955,3,3,7,4,4,0,4,0,5,4,4,5
1743705471204890,7,0,0,2,3,4,2,0,3,0,3,3
1743705471216983,3,0,3,0,3,0,2,6,3,0,4,8
1743705471228375,9,1,0,0,3,0,1,0,5,5,3,1
1743705471241578,8,3,3,4,1,4,3,0,3,2,2,3
1743705471253920,6,2,2,0,5,2,0,4,9,4,5,1
1743705471265966,4,4,3,0,4,3,0,3,4,4,2,6
1743705471278971,8,2,3,3,0,4,4,4,0,3,4,17
1743705471290297,9,4,3,0,4,0,4,0,4,2,0,3
1743705471302152,7,5,6,2,0,3,5,1,3,3,1,3
1743705471314286,12,0,0,4,3,1,0,4,5,2,0,4
1743705471326625,3,3,4,0,0,2,3,3,0,3,3,3
1743705471337928,8,0,2,5,0,5,0,4,0,4,2,3
1743705471350267,6,1,5,4,3,2,2,4,20,4,3,0
1743705471362875,6,3,8,4,4,5,3,2,0,4,2,3
1743705471374403,7,4,0,0,3,0,3,3,0,4,3,2
1743705471386162,2,0,6,4,4,0,4,3,0,2,4,3
1743705471398103,7,2,3,3,0,3,1,3,1,3,4,3
1743705471410788,7,5,0,4,4,2,8,4,2,0,3,3
1743705471421800,8,2,3,5,2,2,0,1,3,4,1,0
1743705471434147,8,4,3,4,2,8,4,0,2,1,9,6
1743705471446301,8,4,0,4,4,4,3,0,4,15,0,2
1743705471458475,7,3,0,0,4,3,0,6,4,2,0,2
1743705471470189,7,5,3,4,4,3,0,0,0,2,3,0
1743705471481340,8,2,0,2,3,0,2,0,4,4,5,0
1743705471493526,3,1,4,6,3,3,3,3,16,3,2,4
1743705471505766,6,2,3,0,4,3,2,0,2,0,0,4
1743705471517147,5,6,8,0,3,5,2,0,0,1,4,2
1743705471529393,9,4,2,0,0,5,4,2,0,5,3,0
1743705471541393,11,2,2,3,0,5,3,0,0,4,3,1
1743705471553303,8,0,3,5,4,2,3,0,0,3,2,0
1743705471564892,8,3,3,4,2,1,1,3,5,3,2,4
1743705471575834,15,4,0,4,2,0,4,1,2,2,1,0
1743705471588098,7,3,2,1,0,4,4,0,3,3,0,3
1743705471600217,7,3,2,3,0,3,1,3,0,2,4,20
1743705471612361,3,2,0,4,11,4,3,2,3,5,1,2
1743705471626101,8,0,13,4,4,0,2,0,1,0,2,0
1743705471637139,5,3,2,2,0,4,2,2,3,0,1,3
1743705471651274,2,3,0,4,0,2,0,2,0,4,0,4
1743705471663016,3,0,2,1,3,3,6,0,5,4,22,0
1743705471675886,7,0,2,1,3,0,2,3,0,3,5,3
1743705471689200,4,3,4,3,4,0,4,0,4,2,1,3
1743705471704057,6,2,4,4,4,0,4,2,2,3,0,3
1743705471716359,8,4,0,0,0,3,4,3,4,2,0,4
1743705471728107,3,4,2,7,4,2,6,3,19,0,3,0
1743705471740005,6,3,2,5,1,0,2,3,6,0,2,4
1743705471752158,8,3,6,3,6,4,0,2,3,4,2,2
1743705471763905,9,5,2,0,4,3,4,1,4,5,0,3
1743705471777078,6,1,1,4,1,2,4,5,0,2,0,5
1743705471791373,8,2,0,2,0,3,4,1,3,4,3,0
1743705471804374,12,4,2,2,3,3,19,0,6,4,3,3
1743705471818077,6,0,4,4,4,0,1,5,3,4,2,4
1743705471830087,6,2,4,4,2,0,4,2,0,4,2,6
1743705471842085,4,4,4,3,0,4,4,2,1,2,0,1
1743705471854904,7,2,3,3,2,0,4,3,2,4,4,4
1743705471868674,6,4,0,3,4,1,0,4,2,0,3,4
1743705471880226,14,2,5,4,0,2,0,4,0,4,1,0
1743705471892763,5,4,3,5,3,0,2,0,4,2,0,2
1743705471904862,11,4,1,0,4,2,3,0,0,5,3,0
1743705471917617,3,4,2,0,4,1,1,0,2,4,2,0
1743705471929615,3,1,0,0,3,2,2,2,8,2,3,4
1743705471941850,2,2,3,0,4,2,3,2,4,4,6,3
1743705471953450,6,2,1,4,3,3,0,4,3,0,2,1
1743705471965480,11,0,0,4,4,3,3,0,4,4,0,2
1743705471977970,20,2,1,0,2,4,4,1,0,3,0,3
1743705471991186,6,1,2,3,0,4,2,4,4,3,3,1
1743705472002998,3,3,1,4,4,2,0,3,2,6,1,6
1743705472014799,3,14,2,0,4,3,6,2,8,0,4,3
1743705472027741,8,5,3,4,0,4,2,0,2,0,3,1
1743705472040875,8,3,3,3,11,1,0,4,3,3,3,1
1743705472055896,6,0,0,3,3,4,3,0,0,4,3,0
1743705472067711,10,0,3,3,0,2,9,4,5,0,4,3
1743705472080712,15,4,0,2,3,3,3,5,4,2,2,0
1743705472092536,16,4,2,0,0,3,0,4,3,16,2,0
1743705472104686,21,0,3,3,4,5,3,0,4,2,0,3
1743705472117348,22,4,2,0,2,0,4,3,3,0,2,9
1743705472128790,28,3,5,4,1,3,3,4,2,0,2,2
1743705472141783,31,3,3,4,3,0,0,4,2,0,0,1
1743705472153782,35,6,2,4,0,3,3,2,4,3,0,3
1743705472165405,38,2,13,2,3,4,3,0,0,2,0,3
1743705472176984,40,4,3,2,4,2,9,4,2,0,5,1
1743705472189000,40,0,3,3,5,0,3,3,0,3,10,5
1743705472201016,42,4,1,4,0,5,1,4,3,0,2,3
1743705472212428,55,1,3,1,2,4,3,7,0,3,4,5
1743705472224099,62,1,2,1,4,1,2,4,3,0,0,4
1743705472237031,68,0,4,2,3,1,2,0,4,3,3,3
1743705472250008,75,0,4,3,0,4,0,2,3,0,2,2
1743705472262333,82,0,4,3,2,2,1,20,3,19,2,2
1743705472274368,90,4,1,4,2,4,4,1,0,4,4,1
1743705472287972,89,4,2,4,3,0,2,0,5,3,4,15
1743705472299880,95,4,0,0,1,0,1,4,4,3,3,3
1743705472312638,100,4,2,19,1,5,3,0,1,2,4,1
1743705472324669,104,4,2,0,3,1,3,3,2,0,4,0
1743705472337656,113,3,0,2,1,4,1,3,4,9,4,0
1743705472349091,116,2,3,3,2,0,3,2,3,2,2,3
1743705472361357,136,0,6,4,4,2,2,3,0,3,0,2
1743705472373177,125,0,1,0,3,0,5,0,0,3,4,0
1743705472384871,134,8,3,2,0,3,2,0,4,3,0,2
1743705472397313,136,2,0,0,3,2,2,0,1,0,2,4
1743705472410094,139,4,6,3,0,0,3,3,3,2,2,4
1743705472422484,145,1,5,3,3,3,0,2,4,2,1,2
1743705472433828,146,3,1,3,7,6,1,3,0,0,3,0
1743705472445822,150,0,3,3,0,4,2,3,2,2,0,2
1743705472458746,149,3,2,6,2,3,2,3,0,0,4,1
1743705472469800,148,0,3,4,5,0,0,5,0,2,3,1
1743705472482558,149,4,0,4,4,0,2,0,3,0,5,2
1743705472495138,156,4,2,2,1,0,0,0,2,3,3,0
1743705472506168,161,3,3,0,1,5,4,1,1,2,2,3
1743705472518066,164,4,0,4,2,3,9,4,3,1,2,0
1743705472530561,165,5,0,3,2,2,0,3,3,4,3,4
1743705472542262,167,0,14,3,3,3,5,0,2,4,3,0
1743705472554230,169,3,3,4,0,3,3,2,0,2,1,4
1743705472565905,174,2,2,2,14,4,2,1,3,3,3,1
1743705472578104,175,0,5,3,0,1,3,1,4,1,0,6
1743705472589469,181,0,4,3,0,3,4,4,2,0,2,0
1743705472602163,183,0,0,0,1,7,3,0,3,1,0,0
1743705472613989,185,0,0,0,0,3,4,0,0,3,4,3
1743705472626341,188,0,4,3,7,5,0,4,0,0,2,2
1743705472637519,188,2,1,1,2,0,3,3,2,2,0,0
1743705472649559,193,4,3,3,3,3,0,0,4,2,0,5
1743705472661336,195,3,0,3,0,0,1,1,4,4,2,4
1743705472673230,196,2,0,3,3,5,3,2,2,4,1,6
1743705472685516,201,3,4,0,0,0,0,0,0,0,0,6
1743705472697053,203,1,1,4,5,3,3,2,0,2,4,3
1743705472708459,204,8,2,0,0,3,4,0,0,3,2,3
1743705472721247,201,2,0,3,0,0,0,3,5,4,3,2
1743705472732788,207,0,4,4,2,1,1,4,5,4,1,3
1743705472744427,208,3,3,2,7,2,0,3,4,9,3,3
1743705472757029,212,2,3,2,3,0,4,0,5,1,1,4
1743705472768267,210,0,3,0,3,4,2,13,0,3,4,3
1743705472780623,207,4,4,1,3,4,0,5,0,3,1,4
1743705472792980,210,3,0,4,3,2,4,4,3,2,1,2
1743705472804491,212,3,0,0,15,2,3,4,3,5,2,0
1743705472816014,216,5,3,0,0,2,4,3,1,3,2,2
1743705472828705,217,0,4,1,2,1,5,1,3,2,10,1
1743705472839842,215,4,3,6,0,4,3,4,15,2,0,5
1743705472852614,218,0,0,1,3,0,2,2,2,0,1,4
1743705472864533,220,0,0,1,3,13,1,4,1,0,15,0
1743705472876290,219,1,12,1,3,2,2,3,0,4,4,0
1743705472888566,225,2,4,2,2,0,3,4,0,3,2,1
1743705472900359,224,0,4,2,2,4,0,3,5,0,0,4
